drug1	drug2	synergy_score	module	comparison	drug1_MOA	drug1_target_hgnc_symbol	drug2_MOA	drug2_target_hgnc_symbol
DANAZOL	NALTREXONE	0.0188451984604698	M1	pbta_qSig	Androgen Receptor agonist	AR	Opioid receptors; mu/kappa/delta antagonist	OPRM1
DANAZOL	NALTREXONE	0.0188451984604698	M1	pbta_qSig	Androgen Receptor agonist	AR	Opioid receptors; mu/kappa/delta antagonist	OPRK1
DANAZOL	NALTREXONE	0.0188451984604698	M1	pbta_qSig	Androgen Receptor agonist	AR	Opioid receptors; mu/kappa/delta antagonist	OPRD1
DANAZOL	NALTREXONE	0.0188451984604698	M1	pbta_qSig	Progesterone receptor agonist	PGR	Opioid receptors; mu/kappa/delta antagonist	OPRM1
DANAZOL	NALTREXONE	0.0188451984604698	M1	pbta_qSig	Progesterone receptor agonist	PGR	Opioid receptors; mu/kappa/delta antagonist	OPRK1
DANAZOL	NALTREXONE	0.0188451984604698	M1	pbta_qSig	Progesterone receptor agonist	PGR	Opioid receptors; mu/kappa/delta antagonist	OPRD1
OXAPROZIN	CHLORPROTHIXENE	0.0187048589480984	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Dopamine D2 receptor antagonist	DRD2
OXAPROZIN	CHLORPROTHIXENE	0.0187048589480984	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
OXAPROZIN	CHLORPROTHIXENE	0.0187048589480984	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Dopamine D3 receptor antagonist	DRD3
OXAPROZIN	CHLORPROTHIXENE	0.0187048589480984	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Dopamine D2 receptor antagonist	DRD2
OXAPROZIN	CHLORPROTHIXENE	0.0187048589480984	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
OXAPROZIN	CHLORPROTHIXENE	0.0187048589480984	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Dopamine D3 receptor antagonist	DRD3
PINACIDIL	LEVONORGESTREL	0.0181694349687051	M1	pbta_qSig	Sulfonylurea receptor 2, Kir6.2 opener	KCNJ11	Progesterone receptor agonist	PGR
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA3C	Glutamate [NMDA] receptor antagonist	GRIN3A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA3C	Glutamate [NMDA] receptor antagonist	GRIN2C
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA3C	Glutamate [NMDA] receptor antagonist	GRIN2D
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA3C	Glutamate [NMDA] receptor antagonist	GRIN2A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA3C	Glutamate [NMDA] receptor antagonist	GRIN1
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB4A	Glutamate [NMDA] receptor antagonist	GRIN3A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB4A	Glutamate [NMDA] receptor antagonist	GRIN2C
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB4A	Glutamate [NMDA] receptor antagonist	GRIN2D
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB4A	Glutamate [NMDA] receptor antagonist	GRIN2A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB4A	Glutamate [NMDA] receptor antagonist	GRIN1
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB3	Glutamate [NMDA] receptor antagonist	GRIN3A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB3	Glutamate [NMDA] receptor antagonist	GRIN2C
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB3	Glutamate [NMDA] receptor antagonist	GRIN2D
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB3	Glutamate [NMDA] receptor antagonist	GRIN2A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB3	Glutamate [NMDA] receptor antagonist	GRIN1
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2B	Glutamate [NMDA] receptor antagonist	GRIN3A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2B	Glutamate [NMDA] receptor antagonist	GRIN2C
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2B	Glutamate [NMDA] receptor antagonist	GRIN2D
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2B	Glutamate [NMDA] receptor antagonist	GRIN2A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2B	Glutamate [NMDA] receptor antagonist	GRIN1
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1C	Glutamate [NMDA] receptor antagonist	GRIN3A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1C	Glutamate [NMDA] receptor antagonist	GRIN2C
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1C	Glutamate [NMDA] receptor antagonist	GRIN2D
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1C	Glutamate [NMDA] receptor antagonist	GRIN2A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1C	Glutamate [NMDA] receptor antagonist	GRIN1
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB1	Glutamate [NMDA] receptor antagonist	GRIN3A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB1	Glutamate [NMDA] receptor antagonist	GRIN2C
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB1	Glutamate [NMDA] receptor antagonist	GRIN2D
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB1	Glutamate [NMDA] receptor antagonist	GRIN2A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB1	Glutamate [NMDA] receptor antagonist	GRIN1
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1B	Glutamate [NMDA] receptor antagonist	GRIN3A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1B	Glutamate [NMDA] receptor antagonist	GRIN2C
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1B	Glutamate [NMDA] receptor antagonist	GRIN2D
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1B	Glutamate [NMDA] receptor antagonist	GRIN2A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBA1B	Glutamate [NMDA] receptor antagonist	GRIN1
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2A	Glutamate [NMDA] receptor antagonist	GRIN3A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2A	Glutamate [NMDA] receptor antagonist	GRIN2C
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2A	Glutamate [NMDA] receptor antagonist	GRIN2D
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2A	Glutamate [NMDA] receptor antagonist	GRIN2A
PACLITAXEL	FELBAMATE	0.0180795813990296	M1	pbta_qSig	Tubulin inhibitor	TUBB2A	Glutamate [NMDA] receptor antagonist	GRIN1
OXAPROZIN	AXITINIB	0.0180710246447842	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Vascular endothelial growth factor receptor inhibitor	FLT1
OXAPROZIN	AXITINIB	0.0180710246447842	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Vascular endothelial growth factor receptor inhibitor	FLT4
OXAPROZIN	AXITINIB	0.0180710246447842	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Vascular endothelial growth factor receptor inhibitor	KDR
OXAPROZIN	AXITINIB	0.0180710246447842	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Vascular endothelial growth factor receptor inhibitor	FLT1
OXAPROZIN	AXITINIB	0.0180710246447842	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Vascular endothelial growth factor receptor inhibitor	FLT4
OXAPROZIN	AXITINIB	0.0180710246447842	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Vascular endothelial growth factor receptor inhibitor	KDR
DANAZOL	SIROLIMUS	0.0180005313359072	M1	pbta_qSig	Androgen Receptor agonist	AR	FK506-binding protein 1A inhibitor	FKBP1A
DANAZOL	SIROLIMUS	0.0180005313359072	M1	pbta_qSig	Progesterone receptor agonist	PGR	FK506-binding protein 1A inhibitor	FKBP1A
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Vascular endothelial growth factor receptor inhibitor	KDR
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase Lyn inhibitor	LYN
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase HCK inhibitor	HCK
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase ABL inhibitor	ABL1
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Bcr/Abl fusion protein	BCR
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase Lyn inhibitor	LYN
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase HCK inhibitor	HCK
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase ABL inhibitor	ABL1
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Bcr/Abl fusion protein	BCR
DANAZOL	OXAPROZIN	0.0174275262091386	M1	pbta_qSig	Androgen Receptor agonist	AR	Cyclooxygenase inhibitor	PTGS1
DANAZOL	OXAPROZIN	0.0174275262091386	M1	pbta_qSig	Androgen Receptor agonist	AR	Cyclooxygenase inhibitor	PTGS2
DANAZOL	OXAPROZIN	0.0174275262091386	M1	pbta_qSig	Progesterone receptor agonist	PGR	Cyclooxygenase inhibitor	PTGS1
DANAZOL	OXAPROZIN	0.0174275262091386	M1	pbta_qSig	Progesterone receptor agonist	PGR	Cyclooxygenase inhibitor	PTGS2
LEVONORGESTREL	TOLAZAMIDE	0.0173723862371254	M1	pbta_qSig	Progesterone receptor agonist	PGR	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
LEVONORGESTREL	TOLAZAMIDE	0.0173723862371254	M1	pbta_qSig	Progesterone receptor agonist	PGR	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
DANAZOL	NORETHINDRONE	0.017350199973513	M1	pbta_qSig	Androgen Receptor agonist	AR	Progesterone receptor agonist	PGR
DANAZOL	NORETHINDRONE	0.017350199973513	M1	pbta_qSig	Progesterone receptor agonist	PGR	Progesterone receptor agonist	PGR
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Dopamine D3 receptor antagonist	DRD3
