drug1	drug2	synergy_score	module	comparison	drug1_MOA	drug1_target_hgnc_symbol	drug2_MOA	drug2_target_hgnc_symbol
OXAPROZIN	AXITINIB	0.0180710246447842	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Vascular endothelial growth factor receptor inhibitor	FLT4
OXAPROZIN	AXITINIB	0.0180710246447842	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Vascular endothelial growth factor receptor inhibitor	KDR
FLUTAMIDE	ETOPOSIDE	0.0180522510708846	M1	gtex_qSig	Androgen Receptor antagonist	AR	DNA topoisomerase II inhibitor	TOP2B
CELECOXIB	CAFFEINE	0.0180055438340867	M4	gtex_qSig	Cyclooxygenase-2 inhibitor	PTGS2	Adenosine receptor antagonist	ADORA2A
CELECOXIB	CAFFEINE	0.0180055438340867	M4	gtex_qSig	Cyclooxygenase-2 inhibitor	PTGS2	Adenosine receptor antagonist	ADORA2B
SIROLIMUS	AXITINIB	0.018004545480641	M1	pbta_hgg_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Vascular endothelial growth factor receptor inhibitor	FLT1
SIROLIMUS	AXITINIB	0.018004545480641	M1	pbta_hgg_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Vascular endothelial growth factor receptor inhibitor	FLT4
SIROLIMUS	AXITINIB	0.018004545480641	M1	pbta_hgg_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Vascular endothelial growth factor receptor inhibitor	KDR
DANAZOL	SIROLIMUS	0.0180005313359072	M1	pbta_qSig	Androgen Receptor agonist	AR	FK506-binding protein 1A inhibitor	FKBP1A
DANAZOL	SIROLIMUS	0.0180005313359072	M1	pbta_qSig	Progesterone receptor agonist	PGR	FK506-binding protein 1A inhibitor	FKBP1A
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Vascular endothelial growth factor receptor inhibitor	FLT1
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Vascular endothelial growth factor receptor inhibitor	FLT4
PENTOXIFYLLINE	AXITINIB	0.01775144729598	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Vascular endothelial growth factor receptor inhibitor	KDR
SIROLIMUS	BELINOSTAT	0.0177443813100283	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Histone deacetylase inhibitor	HDAC8
SIROLIMUS	BELINOSTAT	0.0177443813100283	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Histone deacetylase inhibitor	HDAC11
SIROLIMUS	BELINOSTAT	0.0177443813100283	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Histone deacetylase inhibitor	HDAC6
SIROLIMUS	BELINOSTAT	0.0177443813100283	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Histone deacetylase inhibitor	HDAC10
SIROLIMUS	BELINOSTAT	0.0177443813100283	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Histone deacetylase inhibitor	HDAC4
SIROLIMUS	BELINOSTAT	0.0177443813100283	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Histone deacetylase inhibitor	HDAC1
SIROLIMUS	BELINOSTAT	0.0177443813100283	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Histone deacetylase inhibitor	HDAC5
SIROLIMUS	BELINOSTAT	0.0177443813100283	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Histone deacetylase inhibitor	HDAC7
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase Lyn inhibitor	LYN
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase HCK inhibitor	HCK
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase ABL inhibitor	ABL1
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Bcr/Abl fusion protein	BCR
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase Lyn inhibitor	LYN
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase HCK inhibitor	HCK
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase ABL inhibitor	ABL1
OXAPROZIN	BOSUTINIB	0.0176409656638349	M4	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Bcr/Abl fusion protein	BCR
CAFFEINE	TENIPOSIDE	0.0174814524039281	M1	gtex_qSig	Adenosine receptor antagonist	ADORA2A	DNA topoisomerase II inhibitor	TOP2B
CAFFEINE	TENIPOSIDE	0.0174814524039281	M1	gtex_qSig	Adenosine receptor antagonist	ADORA2B	DNA topoisomerase II inhibitor	TOP2B
DANAZOL	OXAPROZIN	0.0174275262091386	M1	pbta_qSig	Androgen Receptor agonist	AR	Cyclooxygenase inhibitor	PTGS1
DANAZOL	OXAPROZIN	0.0174275262091386	M1	pbta_qSig	Androgen Receptor agonist	AR	Cyclooxygenase inhibitor	PTGS2
DANAZOL	OXAPROZIN	0.0174275262091386	M1	pbta_qSig	Progesterone receptor agonist	PGR	Cyclooxygenase inhibitor	PTGS1
DANAZOL	OXAPROZIN	0.0174275262091386	M1	pbta_qSig	Progesterone receptor agonist	PGR	Cyclooxygenase inhibitor	PTGS2
LEVONORGESTREL	TOLAZAMIDE	0.0173723862371254	M1	pbta_qSig	Progesterone receptor agonist	PGR	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
LEVONORGESTREL	TOLAZAMIDE	0.0173723862371254	M1	pbta_qSig	Progesterone receptor agonist	PGR	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
DANAZOL	NORETHINDRONE	0.017350199973513	M1	pbta_qSig	Androgen Receptor agonist	AR	Progesterone receptor agonist	PGR
DANAZOL	NORETHINDRONE	0.017350199973513	M1	pbta_qSig	Progesterone receptor agonist	PGR	Progesterone receptor agonist	PGR
CLOFIBRATE	BELINOSTAT	0.017269949112251	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Histone deacetylase inhibitor	HDAC8
CLOFIBRATE	BELINOSTAT	0.017269949112251	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Histone deacetylase inhibitor	HDAC11
CLOFIBRATE	BELINOSTAT	0.017269949112251	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Histone deacetylase inhibitor	HDAC6
CLOFIBRATE	BELINOSTAT	0.017269949112251	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Histone deacetylase inhibitor	HDAC10
CLOFIBRATE	BELINOSTAT	0.017269949112251	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Histone deacetylase inhibitor	HDAC4
CLOFIBRATE	BELINOSTAT	0.017269949112251	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Histone deacetylase inhibitor	HDAC1
CLOFIBRATE	BELINOSTAT	0.017269949112251	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Histone deacetylase inhibitor	HDAC5
CLOFIBRATE	BELINOSTAT	0.017269949112251	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Histone deacetylase inhibitor	HDAC7
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Cytochrome P450 19A1 inhibitor	CYP19A1
PENTOXIFYLLINE	LETROZOLE	0.0172065883996061	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Cytochrome P450 19A1 inhibitor	CYP19A1
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC8	Dopamine D2 receptor antagonist	DRD2
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC8	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC11	Dopamine D2 receptor antagonist	DRD2
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC11	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC6	Dopamine D2 receptor antagonist	DRD2
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC6	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC10	Dopamine D2 receptor antagonist	DRD2
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC10	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC4	Dopamine D2 receptor antagonist	DRD2
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC4	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC1	Dopamine D2 receptor antagonist	DRD2
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC1	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC5	Dopamine D2 receptor antagonist	DRD2
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC5	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC7	Dopamine D2 receptor antagonist	DRD2
BELINOSTAT	CLOZAPINE	0.017026600657734	M9	gtex_qSig	Histone deacetylase inhibitor	HDAC7	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
CELECOXIB	THIORIDAZINE	0.0169969252951932	M4	gtex_qSig	Cyclooxygenase-2 inhibitor	PTGS2	D2-like dopamine receptor antagonist	DRD2
CELECOXIB	THIORIDAZINE	0.0169969252951932	M4	gtex_qSig	Cyclooxygenase-2 inhibitor	PTGS2	D2-like dopamine receptor antagonist	DRD4
CELECOXIB	THIORIDAZINE	0.0169969252951932	M4	gtex_qSig	Cyclooxygenase-2 inhibitor	PTGS2	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
CELECOXIB	THIORIDAZINE	0.0169969252951932	M4	gtex_qSig	Cyclooxygenase-2 inhibitor	PTGS2	D2-like dopamine receptor antagonist	DRD3
AXITINIB	DANAZOL	0.0168244767385685	M1	pbta_hgg_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Androgen Receptor agonist	AR
AXITINIB	DANAZOL	0.0168244767385685	M1	pbta_hgg_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Progesterone receptor agonist	PGR
AXITINIB	DANAZOL	0.0168244767385685	M1	pbta_hgg_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Androgen Receptor agonist	AR
AXITINIB	DANAZOL	0.0168244767385685	M1	pbta_hgg_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Progesterone receptor agonist	PGR
AXITINIB	DANAZOL	0.0168244767385685	M1	pbta_hgg_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Androgen Receptor agonist	AR
AXITINIB	DANAZOL	0.0168244767385685	M1	pbta_hgg_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Progesterone receptor agonist	PGR
OXAPROZIN	AXITINIB	0.016745881081123	M1	pbta_hgg_qSig	Cyclooxygenase inhibitor	PTGS1	Vascular endothelial growth factor receptor inhibitor	FLT1
OXAPROZIN	AXITINIB	0.016745881081123	M1	pbta_hgg_qSig	Cyclooxygenase inhibitor	PTGS1	Vascular endothelial growth factor receptor inhibitor	FLT4
OXAPROZIN	AXITINIB	0.016745881081123	M1	pbta_hgg_qSig	Cyclooxygenase inhibitor	PTGS1	Vascular endothelial growth factor receptor inhibitor	KDR
OXAPROZIN	AXITINIB	0.016745881081123	M1	pbta_hgg_qSig	Cyclooxygenase inhibitor	PTGS2	Vascular endothelial growth factor receptor inhibitor	FLT1
OXAPROZIN	AXITINIB	0.016745881081123	M1	pbta_hgg_qSig	Cyclooxygenase inhibitor	PTGS2	Vascular endothelial growth factor receptor inhibitor	FLT4
OXAPROZIN	AXITINIB	0.016745881081123	M1	pbta_hgg_qSig	Cyclooxygenase inhibitor	PTGS2	Vascular endothelial growth factor receptor inhibitor	KDR
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.016568017476248	M9	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Dopamine D3 receptor antagonist	DRD3
